query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
87,Which state has the highest average cost for Pneumonia?,0.4,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
88,How many hospitals are there in PR?,0.5,"""The result is [DP]52[/DP].""","""The result is 53.7.""","""The result is 52.0.""","""The result is 53.83.""","""The result is 58.0.""","""The result is [DP]117.7279[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]210.5547[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]498.1157[/DP]."""
89,How many hospitals are there in AK?,0.4,"""The result is [DP]22[/DP].""","""The result is 10.48.""","""The result is 25.0.""","""The result is 33.76.""","""The result is 11.0.""","""The result is [DP]17.1475[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]52.1382[/DP].""","""The result is [DP]0.1249[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]95.9553[/DP]."""
90,Which state has the highest average cost for Heart Failure?,1.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
91,How many hospitals are there in MN?,0.1,"""The result is [DP]129[/DP].""","""The result is 133.93.""","""The result is 129.0.""","""The result is 139.24.""","""The result is 112.0.""","""The result is [DP]0.0155[/DP].""","""The result is [DP]357.6121[/DP].""","""The result is [DP]226.6482[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]37.403[/DP]."""
92,How many hospitals are there in PR?,1.7,"""The result is [DP]52[/DP].""","""The result is 52.61.""","""The result is 38.0.""","""The result is 51.48.""","""The result is 51.0.""","""The result is [DP]26.5525[/DP].""","""The result is [DP]90.7448[/DP].""","""The result is [DP]38.2201[/DP].""","""The result is [DP]808.203[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]584.1716[/DP]."""
93,How many hospitals have a Safety rating of Above?,0.6,"""The result is [DP]1185[/DP].""","""The result is 1186.23.""","""The result is 1184.0.""","""The result is 1192.15.""","""The result is 1184.0.""","""The result is [DP]726.5416[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9841[/DP]."""
94,How many hospitals are there in AL?,1.9,"""The result is [DP]90[/DP].""","""The result is 89.88.""","""The result is 95.0.""","""The result is 96.8.""","""The result is 93.0.""","""The result is [DP]0.0065[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]533.6667[/DP].""","""The result is [DP]0.0141[/DP].""","""The result is [DP]685.7643[/DP].""","""The result is [DP]1.8809[/DP]."""
95,What is the average cost for Heart Failure procedures?,0.7,"""The result is [DP]12149.03[/DP].""","""The result is 12148.18.""","""The result is 12149.03.""","""The result is 12155.85.""","""The result is 12157.03.""","""The result is [DP]999.8435[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9944[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9905[/DP]."""
96,How many hospitals have a Safety rating of Below?,0.2,"""901""","""901""","""901""","""901""","""901""","""865.9145""","""760.561""","""962.9737""","""20.5293""","""0.0""","""313.5871"""
97,How many hospitals have a value of Lower for Heart Failure?,1.9,"""414""","""414""","""414""","""414""","""414""","""12.5144""","""nan""","""591.1211""","""0.0""","""708.3877""","""879.4932"""
98,Which state has the highest average cost for Pneumonia?,1.2,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
99,How many hospitals are there in TN?,1.4,"""The result is [DP]105[/DP].""","""The result is 103.34.""","""The result is 107.0.""","""The result is 105.18.""","""The result is 104.0.""","""The result is [DP]364.6547[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]167.4439[/DP].""","""The result is [DP]0.0791[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]430.2359[/DP]."""
100,How many hospitals have a value of Average for Heart Failure?,0.6,"""2522""","""2522""","""2522""","""2522""","""2522""","""999.8851""","""nan""","""999.9947""","""1000.0""","""nan""","""999.9853"""
101,How many hospitals have a Mortality rating of None?,1.0,"""1375""","""1375""","""1375""","""1375""","""1375""","""287.8115""","""0.0""","""999.9999""","""3.3716""","""933.4552""","""999.9825"""
102,Which state has the highest average cost for Hip Knee?,1.1,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
103,How many hospitals have a quality of Unknown for Hip Knee?,1.6,"""The result is [DP]2045[/DP].""","""The result is 2043.98.""","""The result is 2045.0.""","""The result is 2049.36.""","""The result is 2044.0.""","""The result is [DP]999.3504[/DP].""","""The result is [DP]408.7996[/DP].""","""The result is [DP]999.996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP]."""
104,What is the average cost for Heart Attack procedures?,1.0,"""The result is [DP]11360.98[/DP].""","""The result is 11359.9.""","""The result is 11361.98.""","""The result is 11360.91.""","""The result is 11365.98.""","""The result is [DP]998.5934[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9985[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]716.7613[/DP].""","""The result is [DP]999.9869[/DP]."""
105,What is the average cost for Heart Attack procedures?,0.2,"""The result is [DP]11360.98[/DP].""","""The result is 11359.98.""","""The result is 11360.98.""","""The result is 11341.73.""","""The result is 11371.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]297.1642[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP]."""
106,How many hospitals have a quality of Average for Heart Attack?,1.7,"""The result is [DP]2197[/DP].""","""The result is 2196.98.""","""The result is 2195.0.""","""The result is 2197.64.""","""The result is 2192.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]944.398[/DP].""","""The result is [DP]999.9874[/DP].""","""The result is [DP]997.429[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.995[/DP]."""
107,How many hospitals have a value of Average for Hip Knee?,1.5,"""The result is [DP]1033[/DP].""","""The result is 1033.28.""","""The result is 1027.0.""","""The result is 1034.67.""","""The result is 1027.0.""","""The result is [DP]999.9173[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]980.2873[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9765[/DP]."""
108,Which state has the highest average cost for Heart Attack?,0.5,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
109,How many hospitals have a quality of Better for Heart Attack?,0.8,"""The result is [DP]45[/DP].""","""The result is 45.0.""","""The result is 45.0.""","""The result is 48.4.""","""The result is 54.0.""","""The result is [DP]980.8837[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]10.4685[/DP].""","""The result is [DP]999.9134[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]506.7594[/DP]."""
110,What is the average cost for Hip Knee procedures?,0.4,"""The result is [DP]12501.07[/DP].""","""The result is 12503.89.""","""The result is 12500.07.""","""The result is 12507.91.""","""The result is 12525.07.""","""The result is [DP]999.9866[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9872[/DP]."""
111,Which state has the highest average cost for Heart Attack?,1.0,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
112,How many hospitals have a Imaging rating of Same?,0.2,"""The result is [DP]2174[/DP].""","""The result is 2171.9.""","""The result is 2174.0.""","""The result is 2247.37.""","""The result is 2178.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]992.5487[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9961[/DP]."""
113,What is the average cost for Pneumonia procedures?,1.1,"""The result is [DP]14625.66[/DP].""","""The result is 14625.0.""","""The result is 14627.66.""","""The result is 14627.55.""","""The result is 14628.66.""","""The result is [DP]999.9018[/DP].""","""The result is [DP]737.7567[/DP].""","""The result is [DP]999.9952[/DP].""","""The result is [DP]116.6883[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9814[/DP]."""
114,What is the average cost for Pneumonia procedures?,1.7,"""The result is [DP]14625.66[/DP].""","""The result is 14625.26.""","""The result is 14625.66.""","""The result is 14622.95.""","""The result is 14622.66.""","""The result is [DP]999.9764[/DP].""","""The result is [DP]673.3662[/DP].""","""The result is [DP]999.993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
115,Which state has the highest average cost for Hip Knee?,1.3,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
116,Which state has the highest average cost for Pneumonia?,1.5,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
117,What is the average cost for Heart Attack procedures?,1.0,"""The result is [DP]11360.98[/DP].""","""The result is 11359.49.""","""The result is 11361.98.""","""The result is 11356.17.""","""The result is 11352.98.""","""The result is [DP]975.5884[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]192.595[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9974[/DP]."""
118,What is the average cost for Hip Knee procedures?,0.1,"""The result is [DP]12501.07[/DP].""","""The result is 12479.83.""","""The result is 12501.07.""","""The result is 12557.4.""","""The result is 12473.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]34.4539[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
119,How many hospitals have a Safety rating of Above?,0.2,"""The result is [DP]1185[/DP].""","""The result is 1186.61.""","""The result is 1186.0.""","""The result is 1179.26.""","""The result is 1187.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9887[/DP].""","""The result is [DP]999.9991[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP]."""
120,How many hospitals have a quality of Worse for Hip Knee?,0.4,"""The result is [DP]44[/DP].""","""The result is 44.22.""","""The result is 44.0.""","""The result is 24.98.""","""The result is 48.0.""","""The result is [DP]999.0113[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]151.7862[/DP].""","""The result is [DP]0.5918[/DP].""","""The result is [DP]558.3118[/DP].""","""The result is [DP]3.7829[/DP]."""
121,How many hospitals have a Experience rating of None?,0.2,"""1340""","""1340""","""1340""","""1340""","""1340""","""999.9908""","""0.0""","""999.9832""","""2.3192""","""nan""","""999.9997"""
122,How many hospitals are there in MA?,0.7,"""The result is [DP]62[/DP].""","""The result is 62.81.""","""The result is 62.0.""","""The result is 64.44.""","""The result is 67.0.""","""The result is [DP]24.3651[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]148.511[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]529.4419[/DP].""","""The result is [DP]445.8468[/DP]."""
123,How many hospitals have a value of Lower for Pneumonia?,0.9,"""The result is [DP]868[/DP].""","""The result is 870.36.""","""The result is 866.0.""","""The result is 867.67.""","""The result is 857.0.""","""The result is [DP]998.9724[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]979.8046[/DP].""","""The result is [DP]998.3702[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]995.0371[/DP]."""
124,What is the average cost for Hip Knee procedures?,1.7,"""The result is [DP]12501.07[/DP].""","""The result is 12501.4.""","""The result is 12501.07.""","""The result is 12504.77.""","""The result is 12495.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9926[/DP].""","""The result is [DP]294.0437[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
125,How many hospitals have a quality of Unknown for Hip Knee?,1.1,"""The result is [DP]2045[/DP].""","""The result is 2046.02.""","""The result is 2045.0.""","""The result is 2039.8.""","""The result is 2046.0.""","""The result is [DP]999.9976[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9951[/DP].""","""The result is [DP]442.5664[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
126,How many hospitals have a Experience rating of Same?,1.5,"""The result is [DP]1156[/DP].""","""The result is 1155.99.""","""The result is 1159.0.""","""The result is 1160.08.""","""The result is 1156.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]896.8927[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9872[/DP]."""
127,What is the average cost for Heart Failure procedures?,1.0,"""The result is [DP]12149.03[/DP].""","""The result is 12147.69.""","""The result is 12148.03.""","""The result is 12156.79.""","""The result is 12146.03.""","""The result is [DP]998.9793[/DP].""","""The result is [DP]781.3499[/DP].""","""The result is [DP]999.9989[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]923.5169[/DP].""","""The result is [DP]999.9802[/DP]."""
128,How many hospitals are there in RI?,1.1,"""The result is [DP]10[/DP].""","""The result is 11.58.""","""The result is 10.0.""","""The result is 8.31.""","""The result is 9.0.""","""The result is [DP]998.081[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]5.751[/DP].""","""The result is [DP]0.0265[/DP].""","""The result is [DP]826.2302[/DP].""","""The result is [DP]197.8105[/DP]."""
129,Which state has the highest average cost for Heart Failure?,0.6,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
130,What is the average cost for Heart Failure procedures?,0.4,"""The result is [DP]12149.03[/DP].""","""The result is 12147.56.""","""The result is 12148.03.""","""The result is 12159.1.""","""The result is 12152.03.""","""The result is [DP]999.9995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9974[/DP].""","""The result is [DP]872.9599[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9522[/DP]."""
131,How many hospitals have a quality of Worse for Pneumonia?,0.7,"""The result is [DP]239[/DP].""","""The result is 239.32.""","""The result is 239.0.""","""The result is 231.52.""","""The result is 221.0.""","""The result is [DP]109.5448[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]457.3007[/DP].""","""The result is [DP]999.7781[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]184.8023[/DP]."""
132,How many hospitals are there in MA?,1.5,"""The result is [DP]62[/DP].""","""The result is 62.7.""","""The result is 60.0.""","""The result is 59.8.""","""The result is 66.0.""","""The result is [DP]999.9969[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.8727[/DP].""","""The result is [DP]999.2516[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]455.5447[/DP]."""
133,What is the average cost for Heart Attack procedures?,1.5,"""The result is [DP]11360.98[/DP].""","""The result is 11360.84.""","""The result is 11360.98.""","""The result is 11358.09.""","""The result is 11354.98.""","""The result is [DP]999.9885[/DP].""","""The result is [DP]408.5991[/DP].""","""The result is [DP]999.9938[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
134,How many hospitals have a value of Unknown for Heart Failure?,0.9,"""The result is [DP]1300[/DP].""","""The result is 1300.83.""","""The result is 1299.0.""","""The result is 1299.34.""","""The result is 1309.0.""","""The result is [DP]999.998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9934[/DP]."""
135,How many hospitals have a Timeliness rating of Below?,0.3,"""The result is [DP]1056[/DP].""","""The result is 1050.28.""","""The result is 1056.0.""","""The result is 1044.98.""","""The result is 1069.0.""","""The result is [DP]999.9984[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]450.2327[/DP].""","""The result is [DP]990.0972[/DP].""","""The result is [DP]1000.0[/DP]."""
136,How many hospitals have a value of Average for Pneumonia?,1.8,"""2338""","""2338""","""2338""","""2338""","""2338""","""991.9801""","""nan""","""999.9981""","""889.019""","""722.6416""","""999.9999"""
137,What is the average cost for Hip Knee procedures?,0.3,"""The result is [DP]12501.07[/DP].""","""The result is 12502.94.""","""The result is 12501.07.""","""The result is 12533.6.""","""The result is 12522.07.""","""The result is [DP]999.3392[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]999.404[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9936[/DP]."""
138,How many hospitals are there in KS?,0.1,"""The result is [DP]136[/DP].""","""The result is 143.1.""","""The result is 137.0.""","""The result is 83.8.""","""The result is 180.0.""","""The result is [DP]0.013[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]570.7678[/DP].""","""The result is [DP]953.0898[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]5.7097[/DP]."""
139,How many hospitals are there in NE?,1.7,"""The result is [DP]89[/DP].""","""The result is 90.9.""","""The result is 92.0.""","""The result is 86.13.""","""The result is 93.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]534.7987[/DP].""","""The result is [DP]47.7572[/DP].""","""The result is [DP]0.9849[/DP].""","""The result is [DP]196.232[/DP].""","""The result is [DP]108.1509[/DP]."""
140,What is the average cost for Pneumonia procedures?,0.9,"""The result is [DP]14625.66[/DP].""","""The result is 14625.37.""","""The result is 14624.66.""","""The result is 14631.36.""","""The result is 14624.66.""","""The result is [DP]999.9986[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9925[/DP]."""
141,How many hospitals are there in RI?,0.5,"""The result is [DP]10[/DP].""","""The result is 14.63.""","""The result is 10.0.""","""The result is 0.""","""The result is 16.0.""","""The result is [DP]986.5966[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]39.957[/DP].""","""The result is [DP]997.2735[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.8266[/DP]."""
142,Which state has the highest average cost for Pneumonia?,0.5,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
143,How many hospitals have a Effectiveness rating of Above?,1.5,"""The result is [DP]153[/DP].""","""The result is 155.11.""","""The result is 152.0.""","""The result is 157.19.""","""The result is 156.0.""","""The result is [DP]1.5107[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]127.6799[/DP].""","""The result is [DP]569.9794[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]23.7787[/DP]."""
144,How many hospitals have a value of Lower for Pneumonia?,2.0,"""The result is [DP]868[/DP].""","""The result is 867.95.""","""The result is 871.0.""","""The result is 866.07.""","""The result is 866.0.""","""The result is [DP]39.1316[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]906.2552[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]994.6166[/DP]."""
145,Which state has the highest average cost for Hip Knee?,0.2,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
146,What is the average cost for Hip Knee procedures?,0.2,"""The result is [DP]12501.07[/DP].""","""The result is 12501.1.""","""The result is 12501.07.""","""The result is 12495.37.""","""The result is 12538.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9987[/DP]."""
147,Which state has the highest average cost for Heart Attack?,0.3,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
148,Which state has the highest average cost for Heart Failure?,0.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
149,What is the average cost for Heart Attack procedures?,1.7,"""The result is [DP]11360.98[/DP].""","""The result is 11361.55.""","""The result is 11351.98.""","""The result is 11361.16.""","""The result is 11361.98.""","""The result is [DP]202.6906[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP]."""
150,How many hospitals have a value of Higher for Heart Attack?,0.9,"""The result is [DP]199[/DP].""","""The result is 198.24.""","""The result is 197.0.""","""The result is 205.87.""","""The result is 207.0.""","""The result is [DP]690.5059[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]445.412[/DP].""","""The result is [DP]4.7212[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]230.9233[/DP]."""
151,What is the average cost for Hip Knee procedures?,1.8,"""The result is [DP]12501.07[/DP].""","""The result is 12500.83.""","""The result is 12511.07.""","""The result is 12503.89.""","""The result is 12496.07.""","""The result is [DP]999.9617[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]53.1837[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
152,How many hospitals have a value of Higher for Hip Knee?,0.4,"""The result is [DP]667[/DP].""","""The result is 664.94.""","""The result is 668.0.""","""The result is 661.24.""","""The result is 645.0.""","""The result is [DP]994.8545[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]875.1475[/DP].""","""The result is [DP]989.9216[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]360.8136[/DP]."""
153,What is the average cost for Heart Failure procedures?,0.2,"""The result is [DP]12149.03[/DP].""","""The result is 12149.65.""","""The result is 12149.03.""","""The result is 12165.95.""","""The result is 12186.03.""","""The result is [DP]983.3866[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9968[/DP].""","""The result is [DP]999.2097[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
154,How many hospitals are there in CT?,1.4,"""The result is [DP]31[/DP].""","""The result is 32.41.""","""The result is 31.0.""","""The result is 31.3.""","""The result is 32.0.""","""The result is [DP]0.0086[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]161.7334[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]301.5055[/DP]."""
155,How many hospitals are there in IL?,0.2,"""The result is [DP]178[/DP].""","""The result is 177.31.""","""The result is 178.0.""","""The result is 203.77.""","""The result is 193.0.""","""The result is [DP]0.0881[/DP].""","""The result is [DP]252.2591[/DP].""","""The result is [DP]10.6762[/DP].""","""The result is [DP]1.4871[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]287.1387[/DP]."""
156,How many hospitals have a value of Average for Heart Attack?,0.3,"""1875""","""1875""","""1875""","""1875""","""1875""","""1000.0""","""0.0""","""999.9975""","""1000.0""","""0.0""","""999.9979"""
157,Which state has the highest average cost for Heart Failure?,1.7,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
158,What is the average cost for Heart Failure procedures?,1.6,"""The result is [DP]12149.03[/DP].""","""The result is 12150.22.""","""The result is 12143.03.""","""The result is 12150.96.""","""The result is 12151.03.""","""The result is [DP]999.9996[/DP].""","""The result is [DP]658.7131[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]719.335[/DP].""","""The result is [DP]999.9976[/DP]."""
159,What is the average cost for Hip Knee procedures?,1.6,"""The result is [DP]12501.07[/DP].""","""The result is 12502.33.""","""The result is 12495.07.""","""The result is 12501.51.""","""The result is 12498.07.""","""The result is [DP]999.9967[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9976[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]583.4666[/DP].""","""The result is [DP]999.9977[/DP]."""
160,How many hospitals are there in AR?,1.7,"""The result is [DP]77[/DP].""","""The result is 77.0.""","""The result is 76.0.""","""The result is 79.88.""","""The result is 74.0.""","""The result is [DP]999.9397[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]90.8517[/DP].""","""The result is [DP]593.5019[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]707.6542[/DP]."""
161,Which state has the highest average cost for Heart Attack?,0.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
162,How many hospitals have a Safety rating of Same?,0.7,"""The result is [DP]539[/DP].""","""The result is 538.13.""","""The result is 540.0.""","""The result is 534.06.""","""The result is 541.0.""","""The result is [DP]968.5829[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]903.5655[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]916.5433[/DP]."""
163,What is the average cost for Heart Attack procedures?,1.5,"""The result is [DP]11360.98[/DP].""","""The result is 11360.04.""","""The result is 11364.98.""","""The result is 11364.46.""","""The result is 11359.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9985[/DP].""","""The result is [DP]989.1372[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9909[/DP]."""
164,How many hospitals are there in TN?,1.5,"""The result is [DP]105[/DP].""","""The result is 104.8.""","""The result is 105.0.""","""The result is 101.77.""","""The result is 104.0.""","""The result is [DP]944.0009[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]155.8142[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]872.3343[/DP].""","""The result is [DP]120.5798[/DP]."""
165,How many hospitals are there in KS?,0.6,"""The result is [DP]136[/DP].""","""The result is 136.13.""","""The result is 136.0.""","""The result is 135.2.""","""The result is 128.0.""","""The result is [DP]0.0005[/DP].""","""The result is [DP]532.056[/DP].""","""The result is [DP]51.4945[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]139.1338[/DP]."""
166,How many hospitals have a quality of Better for Heart Failure?,0.6,"""The result is [DP]196[/DP].""","""The result is 196.68.""","""The result is 196.0.""","""The result is 192.6.""","""The result is 178.0.""","""The result is [DP]675.3431[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]285.0615[/DP].""","""The result is [DP]9.6593[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]25.6636[/DP]."""
167,What is the average cost for Heart Attack procedures?,1.9,"""The result is [DP]11360.98[/DP].""","""The result is 11361.2.""","""The result is 11363.98.""","""The result is 11360.87.""","""The result is 11364.98.""","""The result is [DP]998.642[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9917[/DP].""","""The result is [DP]998.7747[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.959[/DP]."""
