query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
86,What is the average cost for Heart Failure procedures?,0.1,"""The result is [DP]12149.03[/DP].""","""The result is 12141.52.""","""The result is 12149.03.""","""The result is 12138.64.""","""The result is 12172.03.""","""The result is [DP]999.3942[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9969[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9473[/DP]."""
87,Which state has the highest average cost for Pneumonia?,1.8,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
88,How many hospitals are there in PR?,0.3,"""The result is [DP]52[/DP].""","""The result is 53.13.""","""The result is 52.0.""","""The result is 22.89.""","""The result is 39.0.""","""The result is [DP]0.0184[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.804[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]385.9954[/DP]."""
89,How many hospitals are there in AK?,0.2,"""The result is [DP]22[/DP].""","""The result is 25.07.""","""The result is 23.0.""","""The result is 51.87.""","""The result is 27.0.""","""The result is [DP]58.4151[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]37.9927[/DP].""","""The result is [DP]999.5892[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.8657[/DP]."""
90,Which state has the highest average cost for Heart Failure?,2.0,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
91,How many hospitals are there in MN?,2.0,"""The result is [DP]129[/DP].""","""The result is 128.72.""","""The result is 156.0.""","""The result is 127.61.""","""The result is 129.0.""","""The result is [DP]998.5602[/DP].""","""The result is [DP]609.7538[/DP].""","""The result is [DP]487.9263[/DP].""","""The result is [DP]0.1426[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]58.4642[/DP]."""
92,How many hospitals are there in PR?,2.0,"""The result is [DP]52[/DP].""","""The result is 53.6.""","""The result is 60.0.""","""The result is 50.89.""","""The result is 48.0.""","""The result is [DP]8.9409[/DP].""","""The result is [DP]811.7991[/DP].""","""The result is [DP]361.9503[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]126.1651[/DP]."""
93,How many hospitals have a Safety rating of Above?,0.8,"""The result is [DP]1185[/DP].""","""The result is 1186.39.""","""The result is 1185.0.""","""The result is 1194.79.""","""The result is 1188.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
94,How many hospitals are there in AL?,0.7,"""The result is [DP]90[/DP].""","""The result is 90.58.""","""The result is 90.0.""","""The result is 89.51.""","""The result is 84.0.""","""The result is [DP]963.2346[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]118.6356[/DP].""","""The result is [DP]551.604[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]617.6262[/DP]."""
95,What is the average cost for Heart Failure procedures?,1.7,"""The result is [DP]12149.03[/DP].""","""The result is 12148.45.""","""The result is 12143.03.""","""The result is 12153.45.""","""The result is 12147.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]877.5827[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9962[/DP]."""
96,How many hospitals have a Safety rating of Below?,2.0,"""The result is [DP]877[/DP].""","""The result is 878.36.""","""The result is 876.0.""","""The result is 879.79.""","""The result is 878.0.""","""The result is [DP]999.9071[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]852.8525[/DP].""","""The result is [DP]0.3807[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]896.1894[/DP]."""
97,How many hospitals have a value of Lower for Heart Failure?,1.0,"""The result is [DP]414[/DP].""","""The result is 413.88.""","""The result is 410.0.""","""The result is 408.52.""","""The result is 407.0.""","""The result is [DP]999.8177[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]418.3326[/DP].""","""The result is [DP]996.4341[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]705.1429[/DP]."""
98,Which state has the highest average cost for Pneumonia?,0.9,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
99,How many hospitals are there in TN?,0.5,"""The result is [DP]105[/DP].""","""The result is 105.19.""","""The result is 105.0.""","""The result is 115.32.""","""The result is 102.0.""","""The result is [DP]384.0194[/DP].""","""The result is [DP]642.8139[/DP].""","""The result is [DP]310.0636[/DP].""","""The result is [DP]0.7209[/DP].""","""The result is [DP]509.0262[/DP].""","""The result is [DP]33.8614[/DP]."""
100,How many hospitals have a value of Average for Heart Failure?,1.4,"""2522""","""2522""","""2522""","""2522""","""2522""","""999.845""","""nan""","""999.9989""","""999.9846""","""751.3667""","""999.9996"""
101,How many hospitals have a Mortality rating of None?,0.6,"""1375""","""1375""","""1375""","""1375""","""1375""","""1000.0""","""0.0""","""999.9949""","""1000.0""","""0.0""","""999.96"""
102,Which state has the highest average cost for Hip Knee?,0.4,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
103,How many hospitals have a quality of Unknown for Hip Knee?,0.4,"""The result is [DP]2045[/DP].""","""The result is 2042.16.""","""The result is 2047.0.""","""The result is 2051.84.""","""The result is 2034.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]98.0911[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9941[/DP]."""
104,What is the average cost for Heart Attack procedures?,0.5,"""The result is [DP]11360.98[/DP].""","""The result is 11349.24.""","""The result is 11361.98.""","""The result is 11349.95.""","""The result is 11359.98.""","""The result is [DP]999.9383[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9976[/DP].""","""The result is [DP]920.4949[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9987[/DP]."""
105,What is the average cost for Heart Attack procedures?,0.3,"""The result is [DP]11360.98[/DP].""","""The result is 11360.98.""","""The result is 11360.98.""","""The result is 11387.82.""","""The result is 11327.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]19.3608[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP]."""
106,How many hospitals have a quality of Average for Heart Attack?,1.8,"""The result is [DP]2126[/DP].""","""The result is 2126.86.""","""The result is 2126.0.""","""The result is 2127.96.""","""The result is 2121.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]806.5272[/DP].""","""The result is [DP]999.9561[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP]."""
107,How many hospitals have a value of Average for Hip Knee?,0.8,"""The result is [DP]1033[/DP].""","""The result is 1033.84.""","""The result is 1033.0.""","""The result is 1039.68.""","""The result is 1032.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9924[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9979[/DP]."""
108,Which state has the highest average cost for Heart Attack?,1.4,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
109,How many hospitals have a quality of Better for Heart Attack?,1.2,"""The result is [DP]45[/DP].""","""The result is 44.73.""","""The result is 52.0.""","""The result is 45.17.""","""The result is 37.0.""","""The result is [DP]20.7251[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]22.5852[/DP].""","""The result is [DP]0.1718[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]191.0754[/DP]."""
110,What is the average cost for Hip Knee procedures?,0.8,"""The result is [DP]12501.07[/DP].""","""The result is 12502.96.""","""The result is 12501.07.""","""The result is 12504.15.""","""The result is 12502.07.""","""The result is [DP]277.8992[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]994.8944[/DP].""","""The result is [DP]982.7735[/DP].""","""The result is [DP]1000.0[/DP]."""
111,Which state has the highest average cost for Heart Attack?,0.3,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
112,How many hospitals have a Imaging rating of Same?,0.1,"""The result is [DP]2174[/DP].""","""The result is 2164.34.""","""The result is 2174.0.""","""The result is 2116.3.""","""The result is 2159.0.""","""The result is [DP]997.1753[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9931[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
113,What is the average cost for Pneumonia procedures?,1.7,"""The result is [DP]14625.66[/DP].""","""The result is 14625.98.""","""The result is 14623.66.""","""The result is 14627.33.""","""The result is 14625.66.""","""The result is [DP]999.9996[/DP].""","""The result is [DP]281.2099[/DP].""","""The result is [DP]999.9885[/DP].""","""The result is [DP]992.5175[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9834[/DP]."""
114,What is the average cost for Pneumonia procedures?,0.9,"""The result is [DP]14625.66[/DP].""","""The result is 14624.55.""","""The result is 14623.66.""","""The result is 14616.24.""","""The result is 14624.66.""","""The result is [DP]999.9982[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]443.1767[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP]."""
115,Which state has the highest average cost for Hip Knee?,0.7,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
116,Which state has the highest average cost for Pneumonia?,1.1,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
117,What is the average cost for Heart Attack procedures?,0.9,"""The result is [DP]11360.98[/DP].""","""The result is 11358.18.""","""The result is 11358.98.""","""The result is 11359.9.""","""The result is 11364.98.""","""The result is [DP]999.9917[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9971[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9982[/DP]."""
118,What is the average cost for Hip Knee procedures?,0.5,"""The result is [DP]12501.07[/DP].""","""The result is 12501.85.""","""The result is 12501.07.""","""The result is 12505.05.""","""The result is 12505.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP]."""
119,How many hospitals have a Safety rating of Above?,1.2,"""The result is [DP]1185[/DP].""","""The result is 1184.59.""","""The result is 1186.0.""","""The result is 1187.02.""","""The result is 1186.0.""","""The result is [DP]999.9954[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]999.9961[/DP].""","""The result is [DP]959.2884[/DP].""","""The result is [DP]999.9999[/DP]."""
120,How many hospitals have a quality of Worse for Hip Knee?,2.0,"""The result is [DP]44[/DP].""","""The result is 44.18.""","""The result is 37.0.""","""The result is 44.2.""","""The result is 46.0.""","""The result is [DP]999.8761[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]501.5731[/DP].""","""The result is [DP]42.325[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]44.2717[/DP]."""
121,How many hospitals have a Experience rating of None?,0.3,"""1340""","""1340""","""1340""","""1340""","""1340""","""999.9997""","""0.0""","""999.9972""","""932.6818""","""412.4745""","""999.9996"""
122,How many hospitals are there in MA?,0.8,"""The result is [DP]62[/DP].""","""The result is 61.88.""","""The result is 63.0.""","""The result is 70.0.""","""The result is 69.0.""","""The result is [DP]9.7296[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]149.3512[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]11.417[/DP]."""
123,How many hospitals have a value of Lower for Pneumonia?,1.9,"""The result is [DP]868[/DP].""","""The result is 867.93.""","""The result is 879.0.""","""The result is 867.53.""","""The result is 868.0.""","""The result is [DP]0.01[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]800.2298[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]456.6763[/DP]."""
124,What is the average cost for Hip Knee procedures?,0.6,"""The result is [DP]12501.07[/DP].""","""The result is 12500.26.""","""The result is 12502.07.""","""The result is 12513.32.""","""The result is 12494.07.""","""The result is [DP]998.1474[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
125,How many hospitals have a quality of Unknown for Hip Knee?,1.6,"""The result is [DP]2045[/DP].""","""The result is 2044.5.""","""The result is 2044.0.""","""The result is 2047.89.""","""The result is 2042.0.""","""The result is [DP]959.8405[/DP].""","""The result is [DP]254.4949[/DP].""","""The result is [DP]999.9504[/DP].""","""The result is [DP]999.989[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP]."""
126,How many hospitals have a Experience rating of Same?,0.4,"""The result is [DP]1156[/DP].""","""The result is 1157.55.""","""The result is 1156.0.""","""The result is 1179.71.""","""The result is 1138.0.""","""The result is [DP]999.9959[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.984[/DP]."""
127,What is the average cost for Heart Failure procedures?,1.5,"""The result is [DP]12149.03[/DP].""","""The result is 12150.35.""","""The result is 12146.03.""","""The result is 12148.0.""","""The result is 12149.03.""","""The result is [DP]998.5329[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]212.7174[/DP].""","""The result is [DP]874.1748[/DP].""","""The result is [DP]999.9983[/DP]."""
128,How many hospitals are there in RI?,1.3,"""The result is [DP]10[/DP].""","""The result is 10.74.""","""The result is 13.0.""","""The result is 11.79.""","""The result is 14.0.""","""The result is [DP]18.8573[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.1374[/DP].""","""The result is [DP]999.9788[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]2.0746[/DP]."""
129,Which state has the highest average cost for Heart Failure?,1.9,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
130,What is the average cost for Heart Failure procedures?,2.0,"""The result is [DP]12149.03[/DP].""","""The result is 12148.71.""","""The result is 12146.03.""","""The result is 12147.86.""","""The result is 12148.03.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]763.7836[/DP].""","""The result is [DP]1000.0[/DP]."""
131,How many hospitals have a quality of Worse for Pneumonia?,1.7,"""The result is [DP]239[/DP].""","""The result is 238.53.""","""The result is 226.0.""","""The result is 237.83.""","""The result is 239.0.""","""The result is [DP]368.8922[/DP].""","""The result is [DP]661.029[/DP].""","""The result is [DP]438.2253[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]14.8397[/DP]."""
132,How many hospitals are there in MA?,1.7,"""The result is [DP]62[/DP].""","""The result is 62.34.""","""The result is 59.0.""","""The result is 58.4.""","""The result is 59.0.""","""The result is [DP]998.4256[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]307.6641[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]404.3892[/DP].""","""The result is [DP]105.6549[/DP]."""
133,What is the average cost for Heart Attack procedures?,1.7,"""The result is [DP]11360.98[/DP].""","""The result is 11360.55.""","""The result is 11374.98.""","""The result is 11357.87.""","""The result is 11353.98.""","""The result is [DP]999.9987[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]8.0481[/DP].""","""The result is [DP]852.8245[/DP].""","""The result is [DP]1000.0[/DP]."""
134,How many hospitals have a value of Unknown for Heart Failure?,1.0,"""The result is [DP]1300[/DP].""","""The result is 1298.71.""","""The result is 1301.0.""","""The result is 1290.04.""","""The result is 1302.0.""","""The result is [DP]999.5914[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9978[/DP].""","""The result is [DP]999.9785[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
135,How many hospitals have a Timeliness rating of Below?,1.0,"""The result is [DP]1056[/DP].""","""The result is 1056.48.""","""The result is 1059.0.""","""The result is 1051.63.""","""The result is 1053.0.""","""The result is [DP]999.9263[/DP].""","""The result is [DP]299.0085[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
136,How many hospitals have a value of Average for Pneumonia?,0.6,"""2338""","""2338""","""2338""","""2338""","""2338""","""999.9794""","""nan""","""999.9947""","""1000.0""","""954.832""","""999.9677"""
137,What is the average cost for Hip Knee procedures?,0.8,"""The result is [DP]12501.07[/DP].""","""The result is 12500.49.""","""The result is 12501.07.""","""The result is 12500.96.""","""The result is 12500.07.""","""The result is [DP]999.9997[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.999[/DP]."""
138,How many hospitals are there in KS?,1.7,"""The result is [DP]136[/DP].""","""The result is 136.54.""","""The result is 139.0.""","""The result is 133.34.""","""The result is 135.0.""","""The result is [DP]80.2825[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]203.753[/DP].""","""The result is [DP]0.0816[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]41.2097[/DP]."""
139,How many hospitals are there in NE?,1.7,"""The result is [DP]89[/DP].""","""The result is 89.12.""","""The result is 88.0.""","""The result is 82.04.""","""The result is 87.0.""","""The result is [DP]731.5503[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]34.8132[/DP].""","""The result is [DP]999.9975[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]150.9031[/DP]."""
140,What is the average cost for Pneumonia procedures?,1.2,"""The result is [DP]14625.66[/DP].""","""The result is 14623.16.""","""The result is 14625.66.""","""The result is 14631.3.""","""The result is 14630.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]837.343[/DP].""","""The result is [DP]999.9865[/DP]."""
141,How many hospitals are there in RI?,1.2,"""The result is [DP]10[/DP].""","""The result is 10.45.""","""The result is 13.0.""","""The result is 19.33.""","""The result is 11.0.""","""The result is [DP]999.9494[/DP].""","""The result is [DP]528.1512[/DP].""","""The result is [DP]152.4001[/DP].""","""The result is [DP]47.8847[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]5.8152[/DP]."""
142,Which state has the highest average cost for Pneumonia?,2.0,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
143,How many hospitals have a Effectiveness rating of Above?,0.7,"""The result is [DP]153[/DP].""","""The result is 153.79.""","""The result is 153.0.""","""The result is 146.19.""","""The result is 153.0.""","""The result is [DP]999.9995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]206.2685[/DP].""","""The result is [DP]999.9982[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]21.0321[/DP]."""
144,How many hospitals have a value of Lower for Pneumonia?,0.3,"""The result is [DP]868[/DP].""","""The result is 868.72.""","""The result is 869.0.""","""The result is 873.38.""","""The result is 875.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]917.4515[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]593.4459[/DP].""","""The result is [DP]948.074[/DP]."""
145,Which state has the highest average cost for Hip Knee?,0.9,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
146,What is the average cost for Hip Knee procedures?,0.8,"""The result is [DP]12501.07[/DP].""","""The result is 12501.49.""","""The result is 12497.07.""","""The result is 12513.64.""","""The result is 12501.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]249.4089[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.7413[/DP].""","""The result is [DP]969.2978[/DP].""","""The result is [DP]999.978[/DP]."""
147,Which state has the highest average cost for Heart Attack?,1.5,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
148,Which state has the highest average cost for Heart Failure?,0.7,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
149,What is the average cost for Heart Attack procedures?,1.3,"""The result is [DP]11360.98[/DP].""","""The result is 11362.81.""","""The result is 11366.98.""","""The result is 11357.9.""","""The result is 11361.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9642[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
150,How many hospitals have a value of Higher for Heart Attack?,0.1,"""The result is [DP]199[/DP].""","""The result is 188.9.""","""The result is 199.0.""","""The result is 231.33.""","""The result is 301.0.""","""The result is [DP]0.0362[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]113.7492[/DP].""","""The result is [DP]999.9881[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]895.2152[/DP]."""
151,What is the average cost for Hip Knee procedures?,1.6,"""The result is [DP]12501.07[/DP].""","""The result is 12500.81.""","""The result is 12501.07.""","""The result is 12498.78.""","""The result is 12503.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]967.915[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]999.9513[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
152,How many hospitals have a value of Higher for Hip Knee?,0.8,"""The result is [DP]667[/DP].""","""The result is 667.17.""","""The result is 667.0.""","""The result is 666.85.""","""The result is 669.0.""","""The result is [DP]158.0964[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]624.9569[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]302.6329[/DP]."""
153,What is the average cost for Heart Failure procedures?,1.5,"""The result is [DP]12149.03[/DP].""","""The result is 12149.06.""","""The result is 12136.03.""","""The result is 12148.88.""","""The result is 12145.03.""","""The result is [DP]999.9968[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]57.3069[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9984[/DP]."""
154,How many hospitals are there in CT?,1.9,"""The result is [DP]31[/DP].""","""The result is 30.7.""","""The result is 30.0.""","""The result is 27.46.""","""The result is 33.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]73.8255[/DP].""","""The result is [DP]93.9225[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.2024[/DP]."""
155,How many hospitals are there in IL?,0.9,"""The result is [DP]178[/DP].""","""The result is 179.16.""","""The result is 178.0.""","""The result is 179.01.""","""The result is 183.0.""","""The result is [DP]995.2949[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]129.9316[/DP].""","""The result is [DP]999.9926[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]90.1961[/DP]."""
156,How many hospitals have a value of Average for Heart Attack?,0.1,"""1875""","""1875""","""1875""","""1875""","""1875""","""1000.0""","""0.0""","""999.9994""","""999.9827""","""408.1265""","""999.9684"""
157,Which state has the highest average cost for Heart Failure?,1.9,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
158,What is the average cost for Heart Failure procedures?,1.3,"""The result is [DP]12149.03[/DP].""","""The result is 12149.01.""","""The result is 12148.03.""","""The result is 12156.27.""","""The result is 12146.03.""","""The result is [DP]999.9997[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]101.911[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
159,What is the average cost for Hip Knee procedures?,1.1,"""The result is [DP]12501.07[/DP].""","""The result is 12500.88.""","""The result is 12502.07.""","""The result is 12497.45.""","""The result is 12508.07.""","""The result is [DP]999.9908[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9832[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]940.6359[/DP].""","""The result is [DP]999.9998[/DP]."""
160,How many hospitals are there in AR?,0.1,"""The result is [DP]77[/DP].""","""The result is 75.82.""","""The result is 77.0.""","""The result is 140.4.""","""The result is 202.0.""","""The result is [DP]999.9995[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]24.5847[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]393.8902[/DP]."""
161,Which state has the highest average cost for Heart Attack?,0.3,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
162,How many hospitals have a Safety rating of Same?,0.2,"""The result is [DP]544[/DP].""","""The result is 550.5.""","""The result is 544.0.""","""The result is 534.47.""","""The result is 532.0.""","""The result is [DP]999.7537[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]292.5426[/DP].""","""The result is [DP]999.9628[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]776.156[/DP]."""
163,What is the average cost for Heart Attack procedures?,1.6,"""The result is [DP]11360.98[/DP].""","""The result is 11360.89.""","""The result is 11364.98.""","""The result is 11363.01.""","""The result is 11358.98.""","""The result is [DP]999.9988[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9981[/DP].""","""The result is [DP]32.7008[/DP].""","""The result is [DP]613.0801[/DP].""","""The result is [DP]999.9979[/DP]."""
164,How many hospitals are there in TN?,1.4,"""The result is [DP]105[/DP].""","""The result is 104.56.""","""The result is 105.0.""","""The result is 108.75.""","""The result is 103.0.""","""The result is [DP]509.3657[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]103.8496[/DP].""","""The result is [DP]0.8118[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]55.603[/DP]."""
165,How many hospitals are there in KS?,0.1,"""The result is [DP]136[/DP].""","""The result is 138.93.""","""The result is 136.0.""","""The result is 51.78.""","""The result is 65.0.""","""The result is [DP]800.008[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]79.3442[/DP].""","""The result is [DP]938.963[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]369.5995[/DP]."""
