query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
83,How many hospitals have a Mortality rating of Above?,0.21977188989255456,"""The result is [DP]383[/DP].""","""The result is 383.4.""","""The result is 383.0.""","""The result is 381.88.""","""The result is 408.0.""","""The result is [DP]998.6732[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]567.9424[/DP].""","""The result is [DP]999.6395[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]53.0429[/DP]."""
84,How many hospitals have a Timeliness rating of Above?,0.18273699254356746,"""The result is [DP]1255[/DP].""","""The result is 1259.85.""","""The result is 1255.0.""","""The result is 1231.23.""","""The result is 1260.0.""","""The result is [DP]999.4631[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9967[/DP]."""
85,How many hospitals have a quality of Average for Heart Failure?,1.0368546195518356,"""The result is [DP]3141[/DP].""","""The result is 3140.89.""","""The result is 3141.0.""","""The result is 3140.41.""","""The result is 3155.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]892.1401[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]969.3445[/DP].""","""The result is [DP]999.9477[/DP]."""
86,What is the average cost for Heart Failure procedures?,1.1038400552956573,"""The result is [DP]12149.03[/DP].""","""The result is 12147.9.""","""The result is 12149.03.""","""The result is 12148.71.""","""The result is 12150.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]528.9049[/DP].""","""The result is [DP]999.999[/DP].""","""The result is [DP]842.1057[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
87,Which state has the highest average cost for Pneumonia?,0.23211822891717815,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
88,How many hospitals are there in PR?,0.9145856197269706,"""The result is [DP]52[/DP].""","""The result is 51.89.""","""The result is 54.0.""","""The result is 55.21.""","""The result is 55.0.""","""The result is [DP]237.6281[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]96.8784[/DP].""","""The result is [DP]999.7698[/DP].""","""The result is [DP]917.3707[/DP].""","""The result is [DP]184.879[/DP]."""
89,How many hospitals are there in AK?,1.350541224549904,"""The result is [DP]22[/DP].""","""The result is 22.26.""","""The result is 26.0.""","""The result is 18.86.""","""The result is 21.0.""","""The result is [DP]0.1682[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]124.2597[/DP].""","""The result is [DP]999.9972[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]59.8076[/DP]."""
90,Which state has the highest average cost for Heart Failure?,0.8993786248373329,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
91,How many hospitals are there in MN?,0.8617224173568258,"""The result is [DP]129[/DP].""","""The result is 130.26.""","""The result is 129.0.""","""The result is 134.42.""","""The result is 120.0.""","""The result is [DP]0.0136[/DP].""","""The result is [DP]772.84[/DP].""","""The result is [DP]41.9515[/DP].""","""The result is [DP]999.9818[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]51.2507[/DP]."""
92,How many hospitals are there in PR?,0.5226303807974494,"""The result is [DP]52[/DP].""","""The result is 51.87.""","""The result is 52.0.""","""The result is 55.55.""","""The result is 56.0.""","""The result is [DP]389.1916[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]323.6521[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]10.5485[/DP]."""
93,How many hospitals have a Safety rating of Above?,0.5226303807974494,"""The result is [DP]1185[/DP].""","""The result is 1185.42.""","""The result is 1184.0.""","""The result is 1194.73.""","""The result is 1176.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9969[/DP].""","""The result is [DP]10.9209[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9987[/DP]."""
94,How many hospitals are there in AL?,0.23211822891717815,"""The result is [DP]90[/DP].""","""The result is 96.76.""","""The result is 90.0.""","""The result is 92.74.""","""The result is 103.0.""","""The result is [DP]52.5535[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]732.2452[/DP].""","""The result is [DP]197.8727[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]25.1418[/DP]."""
95,What is the average cost for Heart Failure procedures?,0.1,"""The result is [DP]12149.03[/DP].""","""The result is 12146.38.""","""The result is 12149.03.""","""The result is 12209.83.""","""The result is 12065.03.""","""The result is [DP]999.4522[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]999.9562[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9994[/DP]."""
96,How many hospitals have a Safety rating of Below?,0.45188719028566016,"""901""","""901""","""901""","""901""","""901""","""104.4617""","""nan""","""967.7018""","""120.7258""","""nan""","""736.5452"""
97,How many hospitals have a value of Lower for Heart Failure?,0.5370197253372814,"""414""","""414""","""414""","""414""","""414""","""80.8391""","""0.0""","""252.0054""","""0.0""","""308.9694""","""23.9817"""
98,Which state has the highest average cost for Pneumonia?,0.9181457884751146,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
99,How many hospitals are there in TN?,0.5370197253372814,"""The result is [DP]105[/DP].""","""The result is 103.19.""","""The result is 105.0.""","""The result is 106.42.""","""The result is 112.0.""","""The result is [DP]999.6471[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]23.4282[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]195.2564[/DP]."""
100,How many hospitals have a value of Average for Heart Failure?,0.8617224173568258,"""The result is [DP]2522[/DP].""","""The result is 2521.2.""","""The result is 2522.0.""","""The result is 2527.62.""","""The result is 2520.0.""","""The result is [DP]999.9195[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]493.1011[/DP].""","""The result is [DP]1000.0[/DP]."""
101,How many hospitals have a Mortality rating of None?,0.45188719028566016,"""1375""","""1375""","""1375""","""1375""","""1375""","""999.3763""","""nan""","""999.9988""","""1000.0""","""0.0""","""999.994"""
102,Which state has the highest average cost for Hip Knee?,0.794007125837763,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
103,How many hospitals have a quality of Unknown for Hip Knee?,1.0368546195518356,"""2045""","""2045""","""2045""","""2045""","""2045""","""999.1905""","""0.0""","""1000.0""","""18.3455""","""0.0""","""999.9997"""
104,What is the average cost for Heart Attack procedures?,0.18273699254356746,"""The result is [DP]11360.98[/DP].""","""The result is 11354.82.""","""The result is 11360.98.""","""The result is 11365.34.""","""The result is 11393.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9955[/DP]."""
105,What is the average cost for Heart Attack procedures?,0.1,"""The result is [DP]11360.98[/DP].""","""The result is 11363.65.""","""The result is 11360.98.""","""The result is 11320.01.""","""The result is 11389.98.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.996[/DP]."""
106,How many hospitals have a quality of Average for Heart Attack?,0.9145856197269706,"""2197""","""2197""","""2197""","""2197""","""2197""","""999.9873""","""0.0""","""999.9995""","""999.916""","""0.0""","""999.9878"""
107,How many hospitals have a value of Average for Hip Knee?,0.918142078633442,"""The result is [DP]1033[/DP].""","""The result is 1031.92.""","""The result is 1032.0.""","""The result is 1036.5.""","""The result is 1032.0.""","""The result is [DP]833.7927[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]999.8272[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9992[/DP]."""
108,Which state has the highest average cost for Heart Attack?,0.8617224173568258,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
109,How many hospitals have a quality of Better for Heart Attack?,0.5226303807974494,"""The result is [DP]45[/DP].""","""The result is 46.66.""","""The result is 47.0.""","""The result is 35.34.""","""The result is 42.0.""","""The result is [DP]0.001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]244.5692[/DP].""","""The result is [DP]23.7294[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]101.1805[/DP]."""
110,What is the average cost for Hip Knee procedures?,0.8617224173568258,"""The result is [DP]12501.07[/DP].""","""The result is 12501.63.""","""The result is 12500.07.""","""The result is 12500.68.""","""The result is 12508.07.""","""The result is [DP]751.2889[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9922[/DP].""","""The result is [DP]809.3539[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
111,Which state has the highest average cost for Heart Attack?,0.794007125837763,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
112,How many hospitals have a Imaging rating of Same?,0.918142078633442,"""The result is [DP]2174[/DP].""","""The result is 2173.79.""","""The result is 2175.0.""","""The result is 2176.02.""","""The result is 2181.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]790.6784[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]999.944[/DP].""","""The result is [DP]943.4123[/DP].""","""The result is [DP]999.9999[/DP]."""
113,What is the average cost for Pneumonia procedures?,0.5370197253372814,"""The result is [DP]14625.66[/DP].""","""The result is 14621.38.""","""The result is 14625.66.""","""The result is 14629.49.""","""The result is 14634.66.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9942[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]669.9056[/DP].""","""The result is [DP]999.9999[/DP]."""
114,What is the average cost for Pneumonia procedures?,0.5370197253372814,"""The result is [DP]14625.66[/DP].""","""The result is 14629.3.""","""The result is 14626.66.""","""The result is 14618.79.""","""The result is 14621.66.""","""The result is [DP]992.5562[/DP].""","""The result is [DP]630.3978[/DP].""","""The result is [DP]999.9943[/DP].""","""The result is [DP]352.249[/DP].""","""The result is [DP]383.0554[/DP].""","""The result is [DP]1000.0[/DP]."""
115,Which state has the highest average cost for Hip Knee?,0.5226303807974494,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
116,Which state has the highest average cost for Pneumonia?,0.8617224173568258,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
117,What is the average cost for Heart Attack procedures?,0.23211822891717815,"""The result is [DP]11360.98[/DP].""","""The result is 11376.94.""","""The result is 11357.98.""","""The result is 11351.75.""","""The result is 11361.98.""","""The result is [DP]999.9255[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9937[/DP]."""
118,What is the average cost for Hip Knee procedures?,0.794007125837763,"""The result is [DP]12501.07[/DP].""","""The result is 12499.14.""","""The result is 12501.07.""","""The result is 12499.08.""","""The result is 12494.07.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]817.3736[/DP].""","""The result is [DP]999.9887[/DP].""","""The result is [DP]975.77[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9979[/DP]."""
119,How many hospitals have a Safety rating of Above?,1.0368546195518356,"""The result is [DP]1167[/DP].""","""The result is 1165.46.""","""The result is 1167.0.""","""The result is 1162.72.""","""The result is 1165.0.""","""The result is [DP]999.992[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
120,How many hospitals have a quality of Worse for Hip Knee?,0.5226303807974494,"""The result is [DP]44[/DP].""","""The result is 39.67.""","""The result is 49.0.""","""The result is 29.09.""","""The result is 46.0.""","""The result is [DP]999.973[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]114.4252[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]15.2844[/DP]."""
121,How many hospitals have a Experience rating of None?,0.8617224173568258,"""1340""","""1340""","""1340""","""1340""","""1340""","""1000.0""","""0.0""","""999.9993""","""7.0286""","""0.0""","""999.9586"""
122,How many hospitals are there in MA?,0.45188719028566016,"""The result is [DP]62[/DP].""","""The result is 60.18.""","""The result is 62.0.""","""The result is 58.0.""","""The result is 54.0.""","""The result is [DP]999.9473[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]20.1328[/DP].""","""The result is [DP]0.3563[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]29.7187[/DP]."""
123,How many hospitals have a value of Lower for Pneumonia?,0.18273699254356746,"""The result is [DP]868[/DP].""","""The result is 866.64.""","""The result is 868.0.""","""The result is 876.41.""","""The result is 883.0.""","""The result is [DP]802.4844[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]854.8672[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]619.9387[/DP]."""
124,What is the average cost for Hip Knee procedures?,0.25312319302722175,"""The result is [DP]12501.07[/DP].""","""The result is 12501.73.""","""The result is 12501.07.""","""The result is 12522.71.""","""The result is 12471.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9981[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9939[/DP]."""
125,How many hospitals have a quality of Unknown for Hip Knee?,0.23211822891717815,"""The result is [DP]2045[/DP].""","""The result is 2041.92.""","""The result is 2045.0.""","""The result is 2050.03.""","""The result is 2024.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9987[/DP]."""
126,How many hospitals have a Experience rating of Same?,0.23211822891717815,"""The result is [DP]1156[/DP].""","""The result is 1156.62.""","""The result is 1156.0.""","""The result is 1165.43.""","""The result is 1151.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]999.9985[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9985[/DP]."""
127,What is the average cost for Heart Failure procedures?,0.7715746304029494,"""The result is [DP]12149.03[/DP].""","""The result is 12148.37.""","""The result is 12149.03.""","""The result is 12156.96.""","""The result is 12148.03.""","""The result is [DP]998.879[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]941.0119[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.999[/DP]."""
128,How many hospitals are there in RI?,0.5370197253372814,"""The result is [DP]10[/DP].""","""The result is 10.42.""","""The result is 12.0.""","""The result is 0.""","""The result is 5.0.""","""The result is [DP]770.3327[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]22.8899[/DP].""","""The result is [DP]991.911[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.2634[/DP]."""
129,Which state has the highest average cost for Heart Failure?,0.8993786248373329,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
130,What is the average cost for Heart Failure procedures?,0.5370197253372814,"""The result is [DP]12149.03[/DP].""","""The result is 12148.85.""","""The result is 12149.03.""","""The result is 12146.78.""","""The result is 12139.03.""","""The result is [DP]999.856[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9983[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
131,How many hospitals have a quality of Worse for Pneumonia?,0.7715746304029494,"""The result is [DP]239[/DP].""","""The result is 239.46.""","""The result is 239.0.""","""The result is 240.17.""","""The result is 240.0.""","""The result is [DP]0.2252[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]297.1218[/DP].""","""The result is [DP]709.4141[/DP].""","""The result is [DP]537.2986[/DP].""","""The result is [DP]818.0632[/DP]."""
132,How many hospitals are there in MA?,0.4216476246561033,"""The result is [DP]62[/DP].""","""The result is 62.85.""","""The result is 61.0.""","""The result is 69.36.""","""The result is 51.0.""","""The result is [DP]0.0287[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]402.3125[/DP].""","""The result is [DP]0.0021[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]633.0577[/DP]."""
133,What is the average cost for Heart Attack procedures?,0.18273699254356746,"""The result is [DP]11360.98[/DP].""","""The result is 11359.62.""","""The result is 11362.98.""","""The result is 11335.62.""","""The result is 11369.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9978[/DP].""","""The result is [DP]62.6947[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9815[/DP]."""
134,How many hospitals have a value of Unknown for Heart Failure?,0.5226303807974494,"""The result is [DP]1300[/DP].""","""The result is 1295.22.""","""The result is 1300.0.""","""The result is 1292.57.""","""The result is 1310.0.""","""The result is [DP]997.2074[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]999.9548[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9881[/DP]."""
135,How many hospitals have a Timeliness rating of Below?,0.21977188989255456,"""The result is [DP]1056[/DP].""","""The result is 1056.66.""","""The result is 1056.0.""","""The result is 1102.76.""","""The result is 1056.0.""","""The result is [DP]999.9848[/DP].""","""The result is [DP]963.4674[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
136,How many hospitals have a value of Average for Pneumonia?,0.918142078633442,"""2338""","""2338""","""2338""","""2338""","""2338""","""999.9998""","""846.2758""","""999.9996""","""806.9403""","""0.0""","""999.9893"""
137,What is the average cost for Hip Knee procedures?,0.1,"""The result is [DP]12501.07[/DP].""","""The result is 12502.2.""","""The result is 12501.07.""","""The result is 12558.62.""","""The result is 12529.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9969[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]995.9622[/DP].""","""The result is [DP]999.9994[/DP]."""
138,How many hospitals are there in KS?,0.794007125837763,"""The result is [DP]136[/DP].""","""The result is 140.94.""","""The result is 134.0.""","""The result is 130.09.""","""The result is 137.0.""","""The result is [DP]988.5744[/DP].""","""The result is [DP]747.4477[/DP].""","""The result is [DP]17.2826[/DP].""","""The result is [DP]999.9969[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]32.7462[/DP]."""
139,How many hospitals are there in NE?,0.7715746304029494,"""The result is [DP]89[/DP].""","""The result is 91.12.""","""The result is 89.0.""","""The result is 80.52.""","""The result is 79.0.""","""The result is [DP]0.001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]58.972[/DP].""","""The result is [DP]778.9978[/DP].""","""The result is [DP]279.649[/DP].""","""The result is [DP]14.4242[/DP]."""
140,What is the average cost for Pneumonia procedures?,0.9181457884751146,"""The result is [DP]14625.66[/DP].""","""The result is 14626.9.""","""The result is 14625.66.""","""The result is 14628.05.""","""The result is 14618.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]892.2287[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
141,How many hospitals are there in RI?,0.23211822891717815,"""The result is [DP]10[/DP].""","""The result is 11.27.""","""The result is 10.0.""","""The result is 44.16.""","""The result is 0.""","""The result is [DP]0.008[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]17.2356[/DP].""","""The result is [DP]979.4618[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]243.7012[/DP]."""
142,Which state has the highest average cost for Pneumonia?,0.5226303807974494,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
143,How many hospitals have a Effectiveness rating of Above?,0.21977188989255456,"""The result is [DP]153[/DP].""","""The result is 145.51.""","""The result is 153.0.""","""The result is 136.94.""","""The result is 166.0.""","""The result is [DP]0.0002[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]32.1333[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]20.7393[/DP]."""
144,How many hospitals have a value of Lower for Pneumonia?,0.1,"""868""","""868""","""868""","""868""","""868""","""145.0818""","""nan""","""789.8254""","""920.6464""","""nan""","""928.0307"""
145,Which state has the highest average cost for Hip Knee?,1.350541224549904,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
146,What is the average cost for Hip Knee procedures?,0.21977188989255456,"""The result is [DP]12501.07[/DP].""","""The result is 12493.24.""","""The result is 12502.07.""","""The result is 12520.06.""","""The result is 12495.07.""","""The result is [DP]552.2531[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.979[/DP]."""
147,Which state has the highest average cost for Heart Attack?,0.9145856197269706,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
148,Which state has the highest average cost for Heart Failure?,1.0368546195518356,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
149,What is the average cost for Heart Attack procedures?,0.23211822891717815,"""The result is [DP]11360.98[/DP].""","""The result is 11366.05.""","""The result is 11360.98.""","""The result is 11342.52.""","""The result is 11380.98.""","""The result is [DP]999.9211[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
150,How many hospitals have a value of Higher for Heart Attack?,0.9145856197269706,"""The result is [DP]199[/DP].""","""The result is 197.56.""","""The result is 198.0.""","""The result is 193.53.""","""The result is 193.0.""","""The result is [DP]0.0009[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]124.3129[/DP].""","""The result is [DP]881.8316[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]184.6597[/DP]."""
151,What is the average cost for Hip Knee procedures?,1.1038400552956573,"""The result is [DP]12501.07[/DP].""","""The result is 12502.36.""","""The result is 12506.07.""","""The result is 12510.18.""","""The result is 12498.07.""","""The result is [DP]967.7861[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9998[/DP]."""
152,How many hospitals have a value of Higher for Hip Knee?,0.23211822891717815,"""The result is [DP]667[/DP].""","""The result is 674.02.""","""The result is 666.0.""","""The result is 645.61.""","""The result is 677.0.""","""The result is [DP]999.9991[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]982.4022[/DP].""","""The result is [DP]925.3907[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]831.5871[/DP]."""
153,What is the average cost for Heart Failure procedures?,1.350541224549904,"""The result is [DP]12149.03[/DP].""","""The result is 12148.68.""","""The result is 12155.03.""","""The result is 12160.03.""","""The result is 12149.03.""","""The result is [DP]999.9968[/DP].""","""The result is [DP]919.6515[/DP].""","""The result is [DP]999.9991[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]727.5047[/DP].""","""The result is [DP]999.9997[/DP]."""
154,How many hospitals are there in CT?,0.918142078633442,"""The result is [DP]31[/DP].""","""The result is 31.42.""","""The result is 29.0.""","""The result is 38.03.""","""The result is 37.0.""","""The result is [DP]970.7587[/DP].""","""The result is [DP]786.058[/DP].""","""The result is [DP]126.1333[/DP].""","""The result is [DP]999.9973[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]21.2369[/DP]."""
155,How many hospitals are there in IL?,1.350541224549904,"""The result is [DP]178[/DP].""","""The result is 177.81.""","""The result is 185.0.""","""The result is 174.88.""","""The result is 182.0.""","""The result is [DP]73.3313[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]284.7854[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]881.2408[/DP].""","""The result is [DP]299.1804[/DP]."""
156,How many hospitals have a value of Average for Heart Attack?,0.7715746304029494,"""1875""","""1875""","""1875""","""1875""","""1875""","""999.9999""","""nan""","""999.9999""","""1000.0""","""450.5073""","""999.9989"""
157,Which state has the highest average cost for Heart Failure?,0.45188719028566016,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
158,What is the average cost for Heart Failure procedures?,0.5226303807974494,"""The result is [DP]12149.03[/DP].""","""The result is 12149.32.""","""The result is 12150.03.""","""The result is 12140.29.""","""The result is 12137.03.""","""The result is [DP]999.9992[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9717[/DP].""","""The result is [DP]999.8317[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.978[/DP]."""
159,What is the average cost for Hip Knee procedures?,0.5370197253372814,"""The result is [DP]12501.07[/DP].""","""The result is 12502.5.""","""The result is 12503.07.""","""The result is 12486.88.""","""The result is 12493.07.""","""The result is [DP]999.9966[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]998.3572[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9905[/DP]."""
160,How many hospitals are there in AR?,0.45188719028566016,"""The result is [DP]77[/DP].""","""The result is 76.55.""","""The result is 77.0.""","""The result is 73.4.""","""The result is 74.0.""","""The result is [DP]0.0055[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]171.7252[/DP].""","""The result is [DP]941.6178[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]596.4436[/DP]."""
161,Which state has the highest average cost for Heart Attack?,0.5226303807974494,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
162,How many hospitals have a Safety rating of Same?,0.4216476246561033,"""The result is [DP]544[/DP].""","""The result is 543.62.""","""The result is 544.0.""","""The result is 546.54.""","""The result is 569.0.""","""The result is [DP]981.9523[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]600.1997[/DP].""","""The result is [DP]0.0059[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]955.8831[/DP]."""
