query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
86,What is the average cost for Heart Failure procedures?,0.9189598761607718,"""The result is [DP]12149.03[/DP].""","""The result is 12148.71.""","""The result is 12144.03.""","""The result is 12140.8.""","""The result is 12142.03.""","""The result is [DP]999.9997[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9941[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9996[/DP]."""
87,Which state has the highest average cost for Pneumonia?,0.18273699254356746,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
88,How many hospitals are there in PR?,0.18273699254356746,"""The result is [DP]52[/DP].""","""The result is 53.26.""","""The result is 52.0.""","""The result is 51.96.""","""The result is 50.0.""","""The result is [DP]0.4016[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]61.4681[/DP].""","""The result is [DP]0.3209[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]406.6848[/DP]."""
89,How many hospitals are there in AK?,0.918142078633442,"""The result is [DP]22[/DP].""","""The result is 21.54.""","""The result is 24.0.""","""The result is 17.98.""","""The result is 20.0.""","""The result is [DP]0.5003[/DP].""","""The result is [DP]980.6864[/DP].""","""The result is [DP]24.6166[/DP].""","""The result is [DP]0.1716[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]260.3192[/DP]."""
90,Which state has the highest average cost for Heart Failure?,1.1038400552956573,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
91,How many hospitals are there in MN?,1.0368546195518356,"""The result is [DP]129[/DP].""","""The result is 126.14.""","""The result is 122.0.""","""The result is 122.85.""","""The result is 134.0.""","""The result is [DP]771.3659[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]7.9728[/DP].""","""The result is [DP]999.9974[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]18.0556[/DP]."""
92,How many hospitals are there in PR?,1.1038400552956573,"""The result is [DP]52[/DP].""","""The result is 52.55.""","""The result is 51.0.""","""The result is 55.99.""","""The result is 58.0.""","""The result is [DP]956.7496[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]26.2853[/DP].""","""The result is [DP]999.9218[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]47.4919[/DP]."""
93,How many hospitals have a Safety rating of Above?,1.0368546195518356,"""The result is [DP]1167[/DP].""","""The result is 1166.07.""","""The result is 1167.0.""","""The result is 1163.76.""","""The result is 1161.0.""","""The result is [DP]999.7011[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9782[/DP].""","""The result is [DP]3.7853[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9673[/DP]."""
94,How many hospitals are there in AL?,0.21977188989255456,"""The result is [DP]90[/DP].""","""The result is 86.33.""","""The result is 90.0.""","""The result is 66.78.""","""The result is 109.0.""","""The result is [DP]995.3503[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]152.2872[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]16.986[/DP]."""
95,What is the average cost for Heart Failure procedures?,1.1038400552956573,"""The result is [DP]12149.03[/DP].""","""The result is 12149.47.""","""The result is 12144.03.""","""The result is 12150.28.""","""The result is 12152.03.""","""The result is [DP]999.9958[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9984[/DP].""","""The result is [DP]455.7454[/DP].""","""The result is [DP]396.4944[/DP].""","""The result is [DP]999.9998[/DP]."""
96,How many hospitals have a Safety rating of Below?,0.918142078633442,"""901""","""901""","""901""","""901""","""901""","""999.9597""","""nan""","""978.7771""","""0.0022""","""nan""","""152.0733"""
97,How many hospitals have a value of Lower for Heart Failure?,0.5370197253372814,"""414""","""414""","""414""","""414""","""414""","""16.2295""","""nan""","""379.3368""","""840.0135""","""nan""","""744.2822"""
98,Which state has the highest average cost for Pneumonia?,0.23211822891717815,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
99,How many hospitals are there in TN?,1.0368546195518356,"""The result is [DP]105[/DP].""","""The result is 104.78.""","""The result is 102.0.""","""The result is 98.79.""","""The result is 111.0.""","""The result is [DP]866.7912[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]178.8525[/DP].""","""The result is [DP]999.9945[/DP].""","""The result is [DP]674.0735[/DP].""","""The result is [DP]60.4088[/DP]."""
100,How many hospitals have a value of Average for Heart Failure?,1.0368546195518356,"""The result is [DP]2439[/DP].""","""The result is 2438.22.""","""The result is 2439.0.""","""The result is 2436.75.""","""The result is 2440.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]823.0899[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.1388[/DP].""","""The result is [DP]229.3069[/DP].""","""The result is [DP]999.9999[/DP]."""
101,How many hospitals have a Mortality rating of None?,1.1038400552956573,"""1375""","""1375""","""1375""","""1375""","""1375""","""999.9921""","""445.4047""","""999.9982""","""598.5933""","""803.7003""","""999.9962"""
102,Which state has the highest average cost for Hip Knee?,0.794007125837763,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
103,How many hospitals have a quality of Unknown for Hip Knee?,0.9181457884751146,"""The result is [DP]2045[/DP].""","""The result is 2045.84.""","""The result is 2045.0.""","""The result is 2044.19.""","""The result is 2041.0.""","""The result is [DP]999.9992[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9983[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
104,What is the average cost for Heart Attack procedures?,0.794007125837763,"""The result is [DP]11360.98[/DP].""","""The result is 11360.94.""","""The result is 11365.98.""","""The result is 11357.15.""","""The result is 11361.98.""","""The result is [DP]995.1328[/DP].""","""The result is [DP]986.7177[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]2.4009[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9971[/DP]."""
105,What is the average cost for Heart Attack procedures?,0.9189598761607718,"""The result is [DP]11360.98[/DP].""","""The result is 11361.26.""","""The result is 11360.98.""","""The result is 11358.9.""","""The result is 11365.98.""","""The result is [DP]999.9988[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]883.7048[/DP].""","""The result is [DP]999.9991[/DP]."""
106,How many hospitals have a quality of Average for Heart Attack?,0.18273699254356746,"""The result is [DP]2197[/DP].""","""The result is 2188.93.""","""The result is 2197.0.""","""The result is 2175.99.""","""The result is 2187.0.""","""The result is [DP]999.9344[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9977[/DP].""","""The result is [DP]998.3997[/DP].""","""The result is [DP]865.952[/DP].""","""The result is [DP]999.9932[/DP]."""
107,How many hospitals have a value of Average for Hip Knee?,0.9181457884751146,"""The result is [DP]1033[/DP].""","""The result is 1033.83.""","""The result is 1031.0.""","""The result is 1035.4.""","""The result is 1028.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]999.2244[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9553[/DP]."""
108,Which state has the highest average cost for Heart Attack?,0.9181457884751146,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
109,How many hospitals have a quality of Better for Heart Attack?,0.7715746304029494,"""The result is [DP]45[/DP].""","""The result is 46.2.""","""The result is 46.0.""","""The result is 46.08.""","""The result is 46.0.""","""The result is [DP]322.5727[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]13.9505[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]61.381[/DP]."""
110,What is the average cost for Hip Knee procedures?,1.350541224549904,"""The result is [DP]12501.07[/DP].""","""The result is 12501.12.""","""The result is 12504.07.""","""The result is 12505.3.""","""The result is 12502.07.""","""The result is [DP]998.6088[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]979.5086[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
111,Which state has the highest average cost for Heart Attack?,0.5370197253372814,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
112,How many hospitals have a Imaging rating of Same?,0.794007125837763,"""The result is [DP]2174[/DP].""","""The result is 2174.8.""","""The result is 2172.0.""","""The result is 2175.59.""","""The result is 2185.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9965[/DP].""","""The result is [DP]999.9995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9951[/DP]."""
113,What is the average cost for Pneumonia procedures?,0.5370197253372814,"""The result is [DP]14625.66[/DP].""","""The result is 14624.64.""","""The result is 14625.66.""","""The result is 14619.37.""","""The result is 14623.66.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.2719[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9986[/DP]."""
114,What is the average cost for Pneumonia procedures?,0.8993786248373329,"""The result is [DP]14625.66[/DP].""","""The result is 14626.52.""","""The result is 14625.66.""","""The result is 14616.33.""","""The result is 14636.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP].""","""The result is [DP]3.8123[/DP].""","""The result is [DP]338.3461[/DP].""","""The result is [DP]999.9878[/DP]."""
115,Which state has the highest average cost for Hip Knee?,0.9145856197269706,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
116,Which state has the highest average cost for Pneumonia?,0.7715746304029494,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
117,What is the average cost for Heart Attack procedures?,0.794007125837763,"""The result is [DP]11360.98[/DP].""","""The result is 11362.59.""","""The result is 11360.98.""","""The result is 11379.14.""","""The result is 11359.98.""","""The result is [DP]25.8474[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]913.843[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9976[/DP]."""
118,What is the average cost for Hip Knee procedures?,0.9181457884751146,"""The result is [DP]12501.07[/DP].""","""The result is 12500.67.""","""The result is 12503.07.""","""The result is 12504.43.""","""The result is 12504.07.""","""The result is [DP]999.9975[/DP].""","""The result is [DP]741.9773[/DP].""","""The result is [DP]999.9853[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]905.2326[/DP].""","""The result is [DP]999.9999[/DP]."""
119,How many hospitals have a Safety rating of Above?,0.9189598761607718,"""The result is [DP]1185[/DP].""","""The result is 1183.88.""","""The result is 1189.0.""","""The result is 1191.04.""","""The result is 1191.0.""","""The result is [DP]999.9568[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9993[/DP].""","""The result is [DP]999.9975[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9995[/DP]."""
120,How many hospitals have a quality of Worse for Hip Knee?,0.918142078633442,"""The result is [DP]44[/DP].""","""The result is 44.1.""","""The result is 42.0.""","""The result is 42.98.""","""The result is 42.0.""","""The result is [DP]4.7953[/DP].""","""The result is [DP]432.2332[/DP].""","""The result is [DP]67.135[/DP].""","""The result is [DP]78.3302[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.9747[/DP]."""
121,How many hospitals have a Experience rating of None?,0.8617224173568258,"""1340""","""1340""","""1340""","""1340""","""1340""","""1000.0""","""0.0""","""999.999""","""979.9237""","""0.0""","""999.9756"""
122,How many hospitals are there in MA?,0.918142078633442,"""The result is [DP]62[/DP].""","""The result is 54.35.""","""The result is 62.0.""","""The result is 49.13.""","""The result is 57.0.""","""The result is [DP]937.627[/DP].""","""The result is [DP]528.8869[/DP].""","""The result is [DP]423.206[/DP].""","""The result is [DP]999.6835[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]50.4394[/DP]."""
123,How many hospitals have a value of Lower for Pneumonia?,1.0368546195518356,"""The result is [DP]868[/DP].""","""The result is 867.77.""","""The result is 869.0.""","""The result is 869.96.""","""The result is 867.0.""","""The result is [DP]797.2609[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]757.9986[/DP].""","""The result is [DP]34.3037[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]885.6425[/DP]."""
124,What is the average cost for Hip Knee procedures?,0.1,"""The result is [DP]12501.07[/DP].""","""The result is 12502.52.""","""The result is 12501.07.""","""The result is 12439.34.""","""The result is 12453.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]998.5352[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9595[/DP]."""
125,How many hospitals have a quality of Unknown for Hip Knee?,0.794007125837763,"""The result is [DP]2045[/DP].""","""The result is 2045.19.""","""The result is 2045.0.""","""The result is 2043.25.""","""The result is 2056.0.""","""The result is [DP]999.9993[/DP].""","""The result is [DP]889.8251[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9638[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9961[/DP]."""
126,How many hospitals have a Experience rating of Same?,0.9181457884751146,"""The result is [DP]1156[/DP].""","""The result is 1156.85.""","""The result is 1157.0.""","""The result is 1153.95.""","""The result is 1158.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]540.6286[/DP].""","""The result is [DP]999.9996[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]683.972[/DP].""","""The result is [DP]999.9614[/DP]."""
127,What is the average cost for Heart Failure procedures?,1.350541224549904,"""The result is [DP]12149.03[/DP].""","""The result is 12148.68.""","""The result is 12149.03.""","""The result is 12149.85.""","""The result is 12152.03.""","""The result is [DP]999.9989[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9983[/DP].""","""The result is [DP]999.1011[/DP].""","""The result is [DP]884.431[/DP].""","""The result is [DP]999.9974[/DP]."""
128,How many hospitals are there in RI?,0.5226303807974494,"""The result is [DP]10[/DP].""","""The result is 8.79.""","""The result is 11.0.""","""The result is 13.72.""","""The result is 8.0.""","""The result is [DP]68.9284[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1.0076[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]120.9664[/DP]."""
129,Which state has the highest average cost for Heart Failure?,0.9189598761607718,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
130,What is the average cost for Heart Failure procedures?,0.45188719028566016,"""The result is [DP]12149.03[/DP].""","""The result is 12150.75.""","""The result is 12149.03.""","""The result is 12164.0.""","""The result is 12166.03.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]994.451[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9484[/DP]."""
131,How many hospitals have a quality of Worse for Pneumonia?,0.9145856197269706,"""The result is [DP]239[/DP].""","""The result is 238.58.""","""The result is 237.0.""","""The result is 235.03.""","""The result is 248.0.""","""The result is [DP]542.9291[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]741.0568[/DP].""","""The result is [DP]999.9828[/DP].""","""The result is [DP]84.0858[/DP].""","""The result is [DP]7.77[/DP]."""
132,How many hospitals are there in MA?,0.23211822891717815,"""The result is [DP]62[/DP].""","""The result is 59.05.""","""The result is 62.0.""","""The result is 65.99.""","""The result is 88.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]693.7977[/DP].""","""The result is [DP]17.613[/DP].""","""The result is [DP]955.3307[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]132.7611[/DP]."""
133,What is the average cost for Heart Attack procedures?,0.5370197253372814,"""The result is [DP]11360.98[/DP].""","""The result is 11363.66.""","""The result is 11360.98.""","""The result is 11359.5.""","""The result is 11376.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.985[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9707[/DP]."""
134,How many hospitals have a value of Unknown for Heart Failure?,0.25312319302722175,"""The result is [DP]1300[/DP].""","""The result is 1297.71.""","""The result is 1300.0.""","""The result is 1286.63.""","""The result is 1325.0.""","""The result is [DP]999.999[/DP].""","""The result is [DP]932.4436[/DP].""","""The result is [DP]999.999[/DP].""","""The result is [DP]974.4673[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9928[/DP]."""
135,How many hospitals have a Timeliness rating of Below?,0.9189598761607718,"""The result is [DP]1056[/DP].""","""The result is 1055.77.""","""The result is 1055.0.""","""The result is 1056.56.""","""The result is 1060.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]8.4702[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9967[/DP]."""
136,How many hospitals have a value of Average for Pneumonia?,0.25312319302722175,"""The result is [DP]2338[/DP].""","""The result is 2319.8.""","""The result is 2338.0.""","""The result is 2323.67.""","""The result is 2340.0.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]367.8988[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]630.2328[/DP].""","""The result is [DP]999.9985[/DP]."""
137,What is the average cost for Hip Knee procedures?,0.4216476246561033,"""The result is [DP]12501.07[/DP].""","""The result is 12494.75.""","""The result is 12501.07.""","""The result is 12500.56.""","""The result is 12522.07.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]724.977[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP]."""
138,How many hospitals are there in KS?,0.23211822891717815,"""The result is [DP]136[/DP].""","""The result is 135.77.""","""The result is 136.0.""","""The result is 118.87.""","""The result is 133.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]427.346[/DP].""","""The result is [DP]991.5098[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]321.576[/DP]."""
139,How many hospitals are there in NE?,0.23211822891717815,"""The result is [DP]89[/DP].""","""The result is 87.94.""","""The result is 89.0.""","""The result is 105.55.""","""The result is 115.0.""","""The result is [DP]0.0624[/DP].""","""The result is [DP]487.883[/DP].""","""The result is [DP]326.5873[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]710.3373[/DP].""","""The result is [DP]291.2479[/DP]."""
140,What is the average cost for Pneumonia procedures?,0.45188719028566016,"""The result is [DP]14625.66[/DP].""","""The result is 14625.31.""","""The result is 14623.66.""","""The result is 14605.42.""","""The result is 14621.66.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9977[/DP].""","""The result is [DP]860.7691[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9494[/DP]."""
141,How many hospitals are there in RI?,0.9189598761607718,"""The result is [DP]10[/DP].""","""The result is 9.83.""","""The result is 10.0.""","""The result is 2.84.""","""The result is 7.0.""","""The result is [DP]0.6183[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]4.6138[/DP].""","""The result is [DP]999.8525[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.7862[/DP]."""
142,Which state has the highest average cost for Pneumonia?,0.5226303807974494,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
143,How many hospitals have a Effectiveness rating of Above?,1.0368546195518356,"""The result is [DP]153[/DP].""","""The result is 152.26.""","""The result is 153.0.""","""The result is 154.47.""","""The result is 159.0.""","""The result is [DP]0.5873[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]468.3744[/DP].""","""The result is [DP]892.2974[/DP].""","""The result is [DP]706.9281[/DP].""","""The result is [DP]287.1788[/DP]."""
144,How many hospitals have a value of Lower for Pneumonia?,0.4216476246561033,"""868""","""868""","""868""","""868""","""868""","""2.1279""","""976.9978""","""662.2073""","""284.9788""","""526.9986""","""949.8997"""
145,Which state has the highest average cost for Hip Knee?,0.8993786248373329,"""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA""","""MA"""
146,What is the average cost for Hip Knee procedures?,0.918142078633442,"""The result is [DP]12501.07[/DP].""","""The result is 12497.08.""","""The result is 12501.07.""","""The result is 12494.15.""","""The result is 12512.07.""","""The result is [DP]998.5746[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.997[/DP].""","""The result is [DP]984.186[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9977[/DP]."""
147,Which state has the highest average cost for Heart Attack?,1.350541224549904,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
148,Which state has the highest average cost for Heart Failure?,0.23211822891717815,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
149,What is the average cost for Heart Attack procedures?,1.0368546195518356,"""The result is [DP]11360.98[/DP].""","""The result is 11359.8.""","""The result is 11361.98.""","""The result is 11352.73.""","""The result is 11367.98.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]217.1742[/DP].""","""The result is [DP]999.9984[/DP].""","""The result is [DP]294.062[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9974[/DP]."""
150,How many hospitals have a value of Higher for Heart Attack?,0.9189598761607718,"""The result is [DP]199[/DP].""","""The result is 199.03.""","""The result is 201.0.""","""The result is 203.07.""","""The result is 202.0.""","""The result is [DP]78.026[/DP].""","""The result is [DP]874.7184[/DP].""","""The result is [DP]202.0041[/DP].""","""The result is [DP]647.7588[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]20.0598[/DP]."""
151,What is the average cost for Hip Knee procedures?,0.1,"""The result is [DP]12501.07[/DP].""","""The result is 12507.22.""","""The result is 12501.07.""","""The result is 12496.61.""","""The result is 12483.07.""","""The result is [DP]999.9996[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9991[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9674[/DP]."""
152,How many hospitals have a value of Higher for Hip Knee?,0.9181457884751146,"""The result is [DP]667[/DP].""","""The result is 667.31.""","""The result is 666.0.""","""The result is 671.92.""","""The result is 671.0.""","""The result is [DP]0.0026[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]942.9065[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]157.9834[/DP]."""
153,What is the average cost for Heart Failure procedures?,0.18273699254356746,"""The result is [DP]12149.03[/DP].""","""The result is 12156.91.""","""The result is 12149.03.""","""The result is 12186.75.""","""The result is 12117.03.""","""The result is [DP]10.1475[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9972[/DP].""","""The result is [DP]999.9948[/DP].""","""The result is [DP]696.2568[/DP].""","""The result is [DP]999.9979[/DP]."""
154,How many hospitals are there in CT?,0.45188719028566016,"""The result is [DP]31[/DP].""","""The result is 30.68.""","""The result is 31.0.""","""The result is 34.45.""","""The result is 51.0.""","""The result is [DP]0.1898[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]6.5659[/DP].""","""The result is [DP]0.001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.9356[/DP]."""
155,How many hospitals are there in IL?,0.21977188989255456,"""The result is [DP]178[/DP].""","""The result is 174.69.""","""The result is 178.0.""","""The result is 157.45.""","""The result is 186.0.""","""The result is [DP]382.4942[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]763.5355[/DP].""","""The result is [DP]999.9901[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]157.0306[/DP]."""
156,How many hospitals have a value of Average for Heart Attack?,0.5226303807974494,"""1875""","""1875""","""1875""","""1875""","""1875""","""1000.0""","""0.0""","""999.9966""","""963.0471""","""512.0768""","""1000.0"""
157,Which state has the highest average cost for Heart Failure?,0.794007125837763,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
158,What is the average cost for Heart Failure procedures?,0.5226303807974494,"""The result is [DP]12149.03[/DP].""","""The result is 12153.15.""","""The result is 12150.03.""","""The result is 12149.85.""","""The result is 12137.03.""","""The result is [DP]999.9171[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9978[/DP].""","""The result is [DP]152.1152[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9747[/DP]."""
159,What is the average cost for Hip Knee procedures?,0.45188719028566016,"""The result is [DP]12501.07[/DP].""","""The result is 12500.55.""","""The result is 12501.07.""","""The result is 12507.79.""","""The result is 12494.07.""","""The result is [DP]999.9976[/DP].""","""The result is [DP]171.5483[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]999.7374[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
160,How many hospitals are there in AR?,1.350541224549904,"""The result is [DP]77[/DP].""","""The result is 78.2.""","""The result is 81.0.""","""The result is 72.8.""","""The result is 72.0.""","""The result is [DP]0.6576[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]230.4151[/DP].""","""The result is [DP]0.0004[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]36.9133[/DP]."""
161,Which state has the highest average cost for Heart Attack?,0.18273699254356746,"""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ""","""NJ"""
162,How many hospitals have a Safety rating of Same?,0.794007125837763,"""The result is [DP]539[/DP].""","""The result is 537.29.""","""The result is 544.0.""","""The result is 536.98.""","""The result is 544.0.""","""The result is [DP]428.7462[/DP].""","""The result is [DP]790.6734[/DP].""","""The result is [DP]638.3994[/DP].""","""The result is [DP]987.8461[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]976.5792[/DP]."""
163,What is the average cost for Heart Attack procedures?,0.9145856197269706,"""The result is [DP]11360.98[/DP].""","""The result is 11361.04.""","""The result is 11359.98.""","""The result is 11358.27.""","""The result is 11357.98.""","""The result is [DP]999.9999[/DP].""","""The result is [DP]393.4546[/DP].""","""The result is [DP]999.9976[/DP].""","""The result is [DP]999.9976[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9988[/DP]."""
